time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
87.0524,0.0621,0.7777,1.1324,1.19,-0.904,0.076,2.2839,0.0586,48
87.1524,0.0912,0.8298,1.1341,1.19,-0.904,0.076,2.3093,0.0572,48
87.2524,0.1493,0.9115,1.1267,1.19,-0.904,0.076,2.3416,0.0548,46
87.3524,0.2094,0.9419,1.177,1.19,-0.904,0.076,2.3624,0.0425,48
87.4524,0.2534,0.998,1.1181,1.19,-0.904,0.076,2.3624,0.0561,47
87.5524,0.2987,1.0342,1.1694,1.19,-0.904,0.076,2.3972,0.0535,48
87.6524,0.3331,1.0824,1.1468,1.19,-0.904,0.076,2.4139,0.0561,47
87.7524,0.3676,1.1268,1.1482,1.19,-0.904,0.076,2.4393,0.0671,46
87.8524,0.4096,1.1679,1.1701,1.19,-0.904,0.076,2.4696,0.0594,49
87.9524,0.4767,1.2236,1.1904,1.19,-0.904,0.076,2.5055,0.0549,47
88.0524,0.5186,1.2568,1.1954,1.19,-0.904,0.076,2.5244,0.0538,48
88.1524,0.5562,1.2825,1.2153,1.19,-0.904,0.076,2.5457,0.0504,48
88.2524,0.5899,1.3188,1.1978,1.19,-0.904,0.076,2.5611,0.0569,48
88.3524,0.6439,1.3417,1.2035,1.19,-0.904,0.076,2.5715,0.0568,48
88.4524,0.6959,1.3669,1.2447,1.19,-0.904,0.076,2.6013,0.0523,47
88.5524,0.7377,1.4275,1.2403,1.19,-0.904,0.076,2.645,0.05,48
88.6524,0.7694,1.4178,1.2557,1.19,-0.904,0.076,2.6381,0.0579,49
88.7524,0.8093,1.4555,1.2755,1.19,-0.904,0.076,2.6741,0.0597,48
88.8524,0.8538,1.4782,1.2662,1.19,-0.904,0.076,2.6841,0.0552,48
88.9524,0.8983,1.5088,1.2636,1.19,-0.904,0.076,2.705,0.057,47
89.0524,0.9298,1.5251,1.2756,1.19,-0.904,0.076,2.7216,0.0572,48
89.1524,0.9644,1.5288,1.2878,1.19,-0.904,0.076,2.7272,0.0624,48
89.2524,1.0205,1.5488,1.2937,1.19,-0.904,0.076,2.7437,0.0588,48
89.3524,1.055,1.5466,1.3276,1.19,-0.904,0.076,2.755,0.0589,49
89.4524,1.0885,1.5561,1.3458,1.19,-0.904,0.076,2.7704,0.0579,48
89.5524,1.1196,1.5692,1.3727,1.19,-0.904,0.076,2.7934,0.0519,47
89.6524,1.1541,1.5577,1.3958,1.19,-0.904,0.076,2.7934,0.0596,48
89.7524,1.1784,1.5562,1.4274,1.19,-0.904,0.076,2.807,0.0493,48
89.8524,1.1925,1.5462,1.4382,1.19,-0.904,0.076,2.8034,0.0547,47
89.9524,1.2036,1.5307,1.4555,1.19,-0.904,0.076,2.7984,0.0697,48
90.0524,1.2475,1.5296,1.4758,1.19,-0.904,0.076,2.8081,0.0546,48
90.1524,1.2707,1.5301,1.4989,1.19,-0.904,0.076,2.8207,0.0567,49
90.2524,1.2934,1.4978,1.5026,1.19,-0.904,0.076,2.7954,0.0647,47
90.3524,1.339,1.4978,1.5194,1.19,-0.904,0.076,2.8061,0.0546,49
90.4524,1.3584,1.4899,1.574,1.19,-0.904,0.076,2.829,0.0574,47
90.5524,1.3968,1.4744,1.5941,1.19,-0.904,0.076,2.8291,0.0459,46
90.6524,1.3864,1.4519,1.5739,1.19,-0.904,0.076,2.7987,0.0484,47
90.7524,1.3915,1.3956,1.6035,1.19,-0.904,0.076,2.7681,0.0681,48
90.8524,1.4082,1.3717,1.6634,1.19,-0.904,0.076,2.7832,0.0609,47
90.9524,1.4209,1.3369,1.6334,1.19,-0.904,0.076,2.7387,0.0654,49
91.0524,1.4482,1.3093,1.6735,1.19,-0.904,0.076,2.7418,0.069,48
91.1524,1.4569,1.2511,1.7138,1.19,-0.904,0.076,2.7199,0.0511,48
91.2524,1.4753,1.2133,1.6954,1.19,-0.904,0.076,2.6808,0.0573,48
91.3524,1.5096,1.1667,1.735,1.19,-0.904,0.076,2.6725,0.0553,48
91.4524,1.5198,1.1322,1.7701,1.19,-0.904,0.076,2.6693,0.053,48
91.5524,1.5458,1.0868,1.7911,1.19,-0.904,0.076,2.6517,0.0525,48
91.6524,1.5323,1.0438,1.7817,1.19,-0.904,0.076,2.6116,0.0516,48
91.7524,1.5601,0.9956,1.8345,1.19,-0.904,0.076,2.6149,0.0438,48
91.8524,1.5565,0.9485,1.8362,1.19,-0.904,0.076,2.5816,0.0503,49
91.9524,1.55,0.9023,1.8682,1.19,-0.904,0.076,2.5699,0.051,48
92.0524,1.5442,0.8379,1.8875,1.19,-0.904,0.076,2.5379,0.0547,47
92.1524,1.5434,0.8035,1.9049,1.19,-0.904,0.076,2.5269,0.0554,47
92.2524,1.515,0.7416,1.8976,1.19,-0.904,0.076,2.4762,0.0619,47
92.3524,1.5458,0.6924,1.9366,1.19,-0.904,0.076,2.4773,0.0553,48
92.4524,1.5117,0.6391,1.9536,1.19,-0.904,0.076,2.4515,0.061,48
92.5524,1.503,0.5942,1.9832,1.19,-0.904,0.076,2.4455,0.0688,48
92.6524,1.5094,0.5346,2.0068,1.19,-0.904,0.076,2.4289,0.0519,49
92.7524,1.5029,0.4832,2.0347,1.19,-0.904,0.076,2.4205,0.0481,48
92.8524,1.4643,0.4016,2.0423,1.19,-0.904,0.076,2.3762,0.0646,48
92.9524,1.4648,0.3454,2.0725,1.19,-0.904,0.076,2.3712,0.0525,48
93.0524,1.4412,0.2904,2.078,1.19,-0.904,0.076,2.3448,0.056,48
93.1524,1.4399,0.2359,2.1324,1.19,-0.904,0.076,2.3644,0.0514,48
93.2524,1.4332,0.1636,2.0841,1.19,-0.904,0.076,2.2872,0.0552,47
93.3524,1.3901,0.1066,2.0975,1.19,-0.904,0.076,2.2689,0.0534,48
93.4524,1.3654,0.0465,2.1192,1.19,-0.904,0.076,2.2603,0.06,49
93.5524,1.3329,-0.0044,2.0572,1.19,-0.904,0.076,2.1806,0.0519,47
93.6524,1.3301,-0.0723,2.108,1.19,-0.904,0.076,2.2,0.0498,48
93.7524,1.3054,-0.1403,2.088,1.19,-0.904,0.076,2.1551,0.0556,48
93.8524,1.2999,-0.2066,2.1321,1.19,-0.904,0.076,2.1739,0.0543,47
93.9524,1.2621,-0.2579,2.0937,1.19,-0.904,0.076,2.1198,0.0557,48
94.0524,1.2554,-0.3297,2.0874,1.19,-0.904,0.076,2.0929,0.0518,48
94.1524,1.248,-0.3961,2.0838,1.19,-0.904,0.076,2.0718,0.0552,48
94.2524,1.2444,-0.4443,2.1023,1.19,-0.904,0.076,2.0785,0.0483,48
94.3524,1.2109,-0.5091,2.0861,1.19,-0.904,0.076,2.0486,0.0415,48
94.4524,1.1741,-0.559,2.067,1.19,-0.904,0.076,2.0207,0.0469,48
94.5524,1.1377,-0.6234,2.0711,1.19,-0.904,0.076,2.0154,0.0483,48
94.6524,1.1065,-0.6845,2.0482,1.19,-0.904,0.076,1.9861,0.048,48
94.7524,1.0524,-0.7263,2.0689,1.19,-0.904,0.076,2.0056,0.038,48
94.8524,1.0073,-0.7866,2.0835,1.19,-0.904,0.076,2.0192,0.0545,47
94.9524,0.9885,-0.8309,2.0504,1.19,-0.904,0.076,1.986,0.0518,49
95.0524,0.9374,-0.88,2.059,1.19,-0.904,0.076,1.9992,0.0514,48
95.1524,0.9077,-0.9379,2.0288,1.19,-0.904,0.076,1.9733,0.0499,48
95.2524,0.8824,-0.9979,1.9964,1.19,-0.904,0.076,1.9471,0.0559,48
95.3524,0.8399,-1.0466,2.0034,1.19,-0.904,0.076,1.9642,0.0484,48
95.4524,0.802,-1.0825,1.9674,1.19,-0.904,0.076,1.9391,0.0456,48
95.5524,0.7598,-1.1298,1.9883,1.19,-0.904,0.076,1.9731,0.0539,48
95.6524,0.7305,-1.1879,1.9845,1.19,-0.904,0.076,1.9834,0.0419,48
95.7524,0.6584,-1.2206,1.9895,1.19,-0.904,0.076,2.011,0.0532,48
95.8524,0.6159,-1.2628,1.9791,1.19,-0.904,0.076,2.02,0.0479,49
95.9524,0.6012,-1.2915,1.9463,1.19,-0.904,0.076,1.9987,0.0462,48
96.0524,0.5406,-1.3145,1.8972,1.19,-0.904,0.076,1.9766,0.0516,48
96.1524,0.5078,-1.3425,1.8937,1.19,-0.904,0.076,1.9904,0.0481,47
96.2524,0.4753,-1.3714,1.9016,1.19,-0.904,0.076,2.0154,0.0513,48
96.3524,0.4139,-1.3853,1.8625,1.19,-0.904,0.076,2.0064,0.0595,46
96.4524,0.3776,-1.4011,1.8091,1.19,-0.904,0.076,1.9776,0.0538,48
96.5524,0.3318,-1.4511,1.819,1.19,-0.904,0.076,2.0184,0.0495,48
96.6524,0.2904,-1.4604,1.8159,1.19,-0.904,0.076,2.0362,0.0523,48
96.7524,0.2482,-1.462,1.7166,1.19,-0.904,0.076,1.9723,0.0492,48
96.8524,0.2009,-1.4793,1.7558,1.19,-0.904,0.076,2.0324,0.0487,48
96.9524,0.1688,-1.5064,1.704,1.19,-0.904,0.076,2.014,0.0459,48
97.0524,0.11,-1.5046,1.635,1.19,-0.904,0.076,1.9894,0.0473,48
97.1524,0.0763,-1.5057,1.6309,1.19,-0.904,0.076,2.0051,0.0403,48
97.2524,0.037,-1.5077,1.6923,1.19,-0.904,0.076,2.0752,0.0419,48
97.3524,-0.0108,-1.5199,1.6118,1.19,-0.904,0.076,2.0445,0.0356,49
97.4524,-0.052,-1.5133,1.6168,1.19,-0.904,0.076,2.0708,0.0482,48
97.5524,-0.0963,-1.511,1.5806,1.19,-0.904,0.076,2.0704,0.0477,48
97.6524,-0.1607,-1.516,1.5521,1.19,-0.904,0.076,2.0923,0.0537,47
97.7524,-0.2107,-1.4938,1.5433,1.19,-0.904,0.076,2.1125,0.0467,48
97.8524,-0.2461,-1.4932,1.5166,1.19,-0.904,0.076,2.1178,0.045,47
97.9524,-0.2818,-1.4735,1.54,1.19,-0.904,0.076,2.1526,0.0346,48
98.0524,-0.3335,-1.4639,1.4782,1.19,-0.904,0.076,2.1449,0.0402,48
98.1524,-0.3645,-1.4405,1.481,1.19,-0.904,0.076,2.1629,0.049,48
98.2524,-0.416,-1.4285,1.4633,1.19,-0.904,0.076,2.1861,0.0479,48
98.3524,-0.466,-1.3888,1.4709,1.19,-0.904,0.076,2.2188,0.0357,49
98.4524,-0.5179,-1.3846,1.4386,1.19,-0.904,0.076,2.2371,0.0412,48
98.5524,-0.5574,-1.3343,1.4526,1.19,-0.904,0.076,2.2657,0.043,48
98.6524,-0.6109,-1.3159,1.4109,1.19,-0.904,0.076,2.2792,0.0428,48
98.7524,-0.6463,-1.2926,1.4044,1.19,-0.904,0.076,2.2995,0.0492,47
98.8524,-0.6973,-1.2342,1.3587,1.19,-0.904,0.076,2.3057,0.046,48
98.9524,-0.7412,-1.1964,1.3786,1.19,-0.904,0.076,2.3477,0.0488,47
99.0524,-0.7794,-1.1677,1.3707,1.19,-0.904,0.076,2.3715,0.0444,49
99.1524,-0.8176,-1.1336,1.3623,1.19,-0.904,0.076,2.3954,0.0415,48
99.2524,-0.8586,-1.0819,1.3029,1.19,-0.904,0.076,2.3945,0.0452,48
99.3524,-0.9026,-1.0433,1.3361,1.19,-0.904,0.076,2.4467,0.0484,48
99.4524,-0.9432,-0.9991,1.3421,1.19,-0.904,0.076,2.4825,0.0529,48
99.5524,-0.9769,-0.935,1.2897,1.19,-0.904,0.076,2.4838,0.0431,48
99.6524,-1.009,-0.9014,1.2886,1.19,-0.904,0.076,2.5112,0.0478,47
99.7524,-1.0436,-0.8477,1.2652,1.19,-0.904,0.076,2.5311,0.0545,47
99.8524,-1.0726,-0.8022,1.2729,1.19,-0.904,0.076,2.5617,0.0449,49
99.9524,-1.098,-0.7485,1.2699,1.19,-0.904,0.076,2.5855,0.0482,48
100.0524,-1.1428,-0.7063,1.288,1.19,-0.904,0.076,2.6363,0.051,48
100.1524,-1.1677,-0.6285,1.2866,1.19,-0.904,0.076,2.6646,0.0466,48
100.2524,-1.184,-0.592,1.2562,1.19,-0.904,0.076,2.6695,0.0559,46
100.3524,-1.2094,-0.5326,1.2443,1.19,-0.904,0.076,2.6944,0.0544,48
100.4524,-1.2339,-0.4635,1.2734,1.19,-0.904,0.076,2.7392,0.0429,47
100.5524,-1.2596,-0.4108,1.285,1.19,-0.904,0.076,2.7759,0.054,47
100.6524,-1.2874,-0.3468,1.293,1.19,-0.904,0.076,2.8159,0.04,44
100.7524,-1.3096,-0.2829,1.2744,1.19,-0.904,0.076,2.8408,0.0499,49
100.8524,-1.3374,-0.2165,1.2737,1.19,-0.904,0.076,2.8801,0.0472,48
100.9524,-1.3764,-0.1546,1.2935,1.19,-0.904,0.076,2.9377,0.0521,47
101.0524,-1.3833,-0.0922,1.2973,1.19,-0.904,0.076,2.9618,0.0557,44
101.1524,-1.3988,-0.012,1.3368,1.19,-0.904,0.076,3.0144,0.0445,47
101.2524,-1.4261,0.0388,1.3055,1.19,-0.904,0.076,3.0405,0.0487,48
101.3524,-1.4386,0.1086,1.3283,1.19,-0.904,0.076,3.0827,0.041,47
101.4524,-1.4615,0.1631,1.3216,1.19,-0.904,0.076,3.1179,0.0528,48
101.5524,-1.4742,0.2245,1.3261,1.19,-0.904,0.076,3.1519,0.0438,49
101.6524,-1.4734,0.2852,1.3538,1.19,-0.904,0.076,3.1845,0.0547,48
101.7524,-1.5062,0.3513,1.362,1.19,-0.904,0.076,3.2402,0.0519,48
101.8524,-1.5049,0.3986,1.3986,1.19,-0.904,0.076,3.2724,0.0477,48
101.9524,-1.5142,0.4575,1.3963,1.19,-0.904,0.076,3.303,0.0551,47
102.0524,-1.5298,0.5159,1.3891,1.19,-0.904,0.076,3.3373,0.0502,48
102.1524,-1.53,0.5735,1.4485,1.19,-0.904,0.076,3.386,0.0564,48
102.2524,-1.5222,0.6211,1.4407,1.19,-0.904,0.076,3.3977,0.0502,49
102.3524,-1.5404,0.6745,1.4609,1.19,-0.904,0.076,3.4445,0.0496,47
102.4524,-1.5438,0.741,1.4971,1.19,-0.904,0.076,3.4927,0.0475,47
102.5524,-1.5331,0.7934,1.5473,1.19,-0.904,0.076,3.53,0.0516,47
102.6524,-1.5315,0.8376,1.5537,1.19,-0.904,0.076,3.5529,0.0515,47
102.7524,-1.5318,0.8845,1.5585,1.19,-0.904,0.076,3.5784,0.0463,48
102.8524,-1.5457,0.9358,1.5929,1.19,-0.904,0.076,3.629,0.0507,48
102.9524,-1.5473,0.9876,1.6125,1.19,-0.904,0.076,3.6649,0.0496,48
103.0524,-1.5252,1.0349,1.6641,1.19,-0.904,0.076,3.6951,0.0465,49
103.1524,-1.5381,1.086,1.6893,1.19,-0.904,0.076,3.7424,0.0417,48
103.2524,-1.5334,1.1103,1.6726,1.19,-0.904,0.076,3.7448,0.0549,48
103.3524,-1.5074,1.1729,1.7474,1.19,-0.904,0.076,3.7924,0.0377,48
103.4524,-1.5176,1.2069,1.7314,1.19,-0.904,0.076,3.8115,0.0504,48
103.5524,-1.5063,1.2312,1.7869,1.19,-0.904,0.076,3.8414,0.0464,48
103.6524,-1.4836,1.2942,1.8349,1.19,-0.904,0.076,3.8825,0.0446,48
103.7524,-1.4707,1.3047,1.8041,1.19,-0.904,0.076,3.8657,0.0523,46
103.8524,-1.4801,1.3454,1.8417,1.19,-0.904,0.076,3.9124,0.0533,49
103.9524,-1.4633,1.3508,1.8611,1.19,-0.904,0.076,3.9129,0.061,48
104.0524,-1.4281,1.385,1.8695,1.19,-0.904,0.076,3.9129,0.0531,48
104.1524,-1.4159,1.4031,1.8878,1.19,-0.904,0.076,3.9238,0.0601,48
104.2524,-1.3615,1.4297,1.9374,1.19,-0.904,0.076,3.927,0.0544,48
104.3524,-1.3573,1.4449,1.9392,1.19,-0.904,0.076,3.9341,0.0637,47
104.4524,-1.3283,1.4645,1.9766,1.19,-0.904,0.076,3.9451,0.0598,48
104.5524,-1.2964,1.4798,1.9629,1.19,-0.904,0.076,3.9275,0.0563,47
104.6524,-1.2716,1.4871,2.0381,1.19,-0.904,0.076,3.9531,0.0607,47
104.7524,-1.252,1.5028,2.0343,1.19,-0.904,0.076,3.9485,0.0629,49
104.8524,-1.2218,1.4924,2.0475,1.19,-0.904,0.076,3.9302,0.066,48
104.9524,-1.2055,1.5025,2.0825,1.19,-0.904,0.076,3.9441,0.0682,48
105.0524,-1.1552,1.524,2.0695,1.19,-0.904,0.076,3.9203,0.0532,48
105.1524,-1.1221,1.5142,2.1117,1.19,-0.904,0.076,3.9163,0.0536,48
105.2524,-1.0691,1.516,2.1199,1.19,-0.904,0.076,3.8907,0.0576,47
105.3524,-1.0739,1.5105,2.1152,1.19,-0.904,0.076,3.8875,0.0631,48
105.4524,-1.0589,1.512,2.1208,1.19,-0.904,0.076,3.8827,0.0664,48
105.5524,-1.0135,1.4944,2.1329,1.19,-0.904,0.076,3.8521,0.0698,49
105.6524,-0.9925,1.4888,2.1602,1.19,-0.904,0.076,3.8513,0.0758,46
105.7524,-0.9355,1.4705,2.1549,1.19,-0.904,0.076,3.8049,0.063,48
105.8524,-0.8853,1.4505,2.1779,1.19,-0.904,0.076,3.7774,0.0639,48
105.9524,-0.8549,1.4368,2.1943,1.19,-0.904,0.076,3.7614,0.0577,48
106.0524,-0.8003,1.3962,2.1596,1.19,-0.904,0.076,3.6869,0.0589,48
106.1524,-0.7674,1.3828,2.1941,1.19,-0.904,0.076,3.6806,0.0575,48
106.2524,-0.7305,1.3417,2.1976,1.19,-0.904,0.076,3.6377,0.0659,49
106.3524,-0.6785,1.3077,2.2413,1.19,-0.904,0.076,3.6155,0.0614,48
106.4524,-0.6432,1.2926,2.2483,1.19,-0.904,0.076,3.5923,0.0598,46
106.5524,-0.6097,1.2368,2.2264,1.19,-0.904,0.076,3.5279,0.0648,47
106.6524,-0.5428,1.2126,2.2341,1.19,-0.904,0.076,3.4843,0.0632,48
106.7524,-0.5047,1.1697,2.2529,1.19,-0.904,0.076,3.4512,0.0553,48
106.8524,-0.4766,1.1328,2.2544,1.19,-0.904,0.076,3.4164,0.0607,48
106.9524,-0.426,1.1026,2.2709,1.19,-0.904,0.076,3.3846,0.0663,48
107.0524,-0.383,1.0552,2.2492,1.19,-0.904,0.076,3.322,0.0608,48
107.1524,-0.3339,1.0266,2.2145,1.19,-0.904,0.076,3.2592,0.0489,48
107.2524,-0.2663,0.9761,2.2286,1.19,-0.904,0.076,3.2076,0.0435,48
107.3524,-0.2196,0.9313,2.2423,1.19,-0.904,0.076,3.1699,0.0552,48
107.4524,-0.1983,0.868,2.1996,1.19,-0.904,0.076,3.0947,0.0579,48
107.5524,-0.162,0.8075,2.1849,1.19,-0.904,0.076,3.0339,0.0557,48
107.6524,-0.107,0.7641,2.2203,1.19,-0.904,0.076,3.0104,0.0565,48
107.7524,-0.056,0.6997,2.2277,1.19,-0.904,0.076,2.9588,0.0546,48
107.8524,0.0065,0.6515,2.2138,1.19,-0.904,0.076,2.8966,0.0385,48
107.9524,0.0546,0.6014,2.2055,1.19,-0.904,0.076,2.8443,0.0477,49
108.0524,0.0859,0.5495,2.2192,1.19,-0.904,0.076,2.8152,0.0402,48
108.1524,0.1402,0.478,2.1745,1.19,-0.904,0.076,2.7232,0.0519,48
108.2524,0.1944,0.437,2.1992,1.19,-0.904,0.076,2.7014,0.049,46
108.3524,0.2419,0.3668,2.1329,1.19,-0.904,0.076,2.597,0.0463,48
108.4524,0.3048,0.3121,2.1209,1.19,-0.904,0.076,2.5385,0.0526,48
108.5524,0.3345,0.2353,2.1266,1.19,-0.904,0.076,2.497,0.0469,48
108.6524,0.3675,0.1707,2.0955,1.19,-0.904,0.076,2.431,0.0489,48
108.7524,0.4246,0.119,2.1067,1.19,-0.904,0.076,2.3991,0.0477,49
108.8524,0.4598,0.0566,2.0832,1.19,-0.904,0.076,2.342,0.0604,48
108.9524,0.5068,-0.0087,2.0219,1.19,-0.904,0.076,2.2483,0.0484,48
109.0524,0.5572,-0.08,2.0379,1.19,-0.904,0.076,2.22,0.0463,48
109.1524,0.6002,-0.1415,2.041,1.19,-0.904,0.076,2.1887,0.0473,48
109.2524,0.6596,-0.181,2.0229,1.19,-0.904,0.076,2.1435,0.0449,48
109.3524,0.6962,-0.2521,1.9952,1.19,-0.904,0.076,2.0862,0.0477,48
109.4524,0.7229,-0.3123,1.9451,1.19,-0.904,0.076,2.0154,0.0502,49
109.5524,0.7622,-0.3636,1.9087,1.19,-0.904,0.076,1.958,0.0543,48
109.6524,0.7931,-0.4211,1.9382,1.19,-0.904,0.076,1.9643,0.0472,48
109.7524,0.8271,-0.4765,1.8931,1.19,-0.904,0.076,1.9017,0.0508,48
109.8524,0.8836,-0.5432,1.8538,1.19,-0.904,0.076,1.8398,0.0522,48
109.9524,0.9151,-0.6116,1.8458,1.19,-0.904,0.076,1.8147,0.0522,48
110.0524,0.9246,-0.6709,1.8176,1.19,-0.904,0.076,1.7771,0.0617,48
110.1524,0.9558,-0.7188,1.7557,1.19,-0.904,0.076,1.7061,0.0541,48
110.2524,0.9995,-0.7608,1.7401,1.19,-0.904,0.076,1.6811,0.0609,49
110.3524,1.0059,-0.8117,1.7128,1.19,-0.904,0.076,1.6497,0.0614,47
110.4524,1.0606,-0.8718,1.7679,1.19,-0.904,0.076,1.6972,0.0603,48
110.5524,1.096,-0.9397,1.7294,1.19,-0.904,0.076,1.6565,0.0577,47
110.6524,1.1282,-0.9781,1.7424,1.19,-0.904,0.076,1.6692,0.0529,48
110.7524,1.1436,-1.0385,1.7232,1.19,-0.904,0.076,1.6533,0.0596,48
110.8524,1.1976,-1.0812,1.6578,1.19,-0.904,0.076,1.5917,0.0669,48
110.9524,1.1934,-1.1081,1.6374,1.19,-0.904,0.076,1.5747,0.068,48
111.0524,1.24,-1.1446,1.6328,1.19,-0.904,0.076,1.5761,0.0616,49
111.1524,1.2544,-1.1936,1.6099,1.19,-0.904,0.076,1.5623,0.067,47
111.2524,1.2836,-1.2239,1.6051,1.19,-0.904,0.076,1.565,0.0647,48
111.3524,1.3141,-1.2648,1.5865,1.19,-0.904,0.076,1.558,0.0593,48
111.4524,1.3177,-1.3003,1.5836,1.19,-0.904,0.076,1.5641,0.0587,48
111.5524,1.3413,-1.327,1.5698,1.19,-0.904,0.076,1.5599,0.0632,47
111.6524,1.3484,-1.344,1.5502,1.19,-0.904,0.076,1.5466,0.0615,47
111.7524,1.3727,-1.3704,1.537,1.19,-0.904,0.076,1.5445,0.0529,47
111.8524,1.4122,-1.3935,1.5088,1.19,-0.904,0.076,1.5303,0.0499,47
111.9524,1.4315,-1.4124,1.4955,1.19,-0.904,0.076,1.527,0.0657,49
112.0524,1.4442,-1.4234,1.5077,1.19,-0.904,0.076,1.5441,0.06,48
112.1524,1.4721,-1.4503,1.4667,1.19,-0.904,0.076,1.5206,0.0514,47
112.2524,1.4729,-1.4716,1.509,1.19,-0.904,0.076,1.567,0.0634,48
112.3524,1.496,-1.4841,1.4692,1.19,-0.904,0.076,1.5398,0.0543,48
112.4524,1.4811,-1.5081,1.444,1.19,-0.904,0.076,1.5235,0.0543,48
112.5524,1.4911,-1.5082,1.4287,1.19,-0.904,0.076,1.5118,0.0506,48
112.6524,1.4998,-1.5192,1.4367,1.19,-0.904,0.076,1.5252,0.0512,48
112.7524,1.5083,-1.4996,1.4077,1.19,-0.904,0.076,1.4932,0.0534,47
112.8524,1.5103,-1.5024,1.43,1.19,-0.904,0.076,1.5146,0.0575,48
112.9524,1.5009,-1.5091,1.4355,1.19,-0.904,0.076,1.5202,0.0561,48
113.0524,1.5116,-1.5024,1.426,1.19,-0.904,0.076,1.5113,0.0477,47
113.1524,1.5049,-1.4805,1.4336,1.19,-0.904,0.076,1.5082,0.0527,48
113.2524,1.5067,-1.4719,1.4278,1.19,-0.904,0.076,1.5,0.0586,48
113.3524,1.4939,-1.4549,1.4486,1.19,-0.904,0.076,1.5099,0.0591,46
113.4524,1.4826,-1.4283,1.4428,1.19,-0.904,0.076,1.4928,0.0567,49
113.5524,1.4874,-1.4068,1.4409,1.19,-0.904,0.076,1.4846,0.061,48
113.6524,1.4709,-1.3795,1.4448,1.19,-0.904,0.076,1.476,0.0548,48
113.7524,1.4523,-1.3604,1.464,1.19,-0.904,0.076,1.4845,0.0496,47
113.8524,1.451,-1.3445,1.5023,1.19,-0.904,0.076,1.5155,0.0629,45
113.9524,1.4295,-1.3527,1.4882,1.19,-0.904,0.076,1.501,0.0535,48
114.0524,1.4205,-1.2928,1.5106,1.19,-0.904,0.076,1.5042,0.0571,48
114.1524,1.397,-1.2755,1.5004,1.19,-0.904,0.076,1.4866,0.0556,47
114.2524,1.3783,-1.2288,1.5476,1.19,-0.904,0.076,1.5188,0.0548,49
114.3524,1.3438,-1.2008,1.5463,1.19,-0.904,0.076,1.5078,0.0613,48
114.4524,1.3206,-1.1586,1.5483,1.19,-0.904,0.076,1.4998,0.0636,48
114.5524,1.3085,-1.1125,1.5821,1.19,-0.904,0.076,1.5251,0.0598,47
114.6524,1.2882,-1.0817,1.5974,1.19,-0.904,0.076,1.5349,0.0604,48
114.7524,1.2539,-1.0332,1.6039,1.19,-0.904,0.076,1.5347,0.0628,48
114.8524,1.2339,-0.9721,1.5944,1.19,-0.904,0.076,1.5206,0.0596,48
114.9524,1.2213,-0.9393,1.6144,1.19,-0.904,0.076,1.5391,0.0505,48
115.0524,1.191,-0.9271,1.6855,1.19,-0.904,0.076,1.6097,0.0622,49
115.1524,1.1755,-0.8915,1.7023,1.19,-0.904,0.076,1.6265,0.0565,48
115.2524,1.1582,-0.8769,1.6605,1.19,-0.904,0.076,1.585,0.0597,48
115.3524,1.1417,-0.8731,1.67,1.19,-0.904,0.076,1.595,0.067,48
115.4524,1.1294,-0.8715,1.648,1.19,-0.904,0.076,1.5735,0.063,48
115.5524,1.1394,-0.8565,1.6749,1.19,-0.904,0.076,1.6004,0.058,46
115.6524,1.1504,-0.8509,1.6547,1.19,-0.904,0.076,1.5801,0.059,48
115.7524,1.1451,-0.8575,1.671,1.19,-0.904,0.076,1.5963,0.0624,48
115.8524,1.1467,-0.8517,1.681,1.19,-0.904,0.076,1.6065,0.0651,48
115.9524,1.1415,-0.846,1.6818,1.19,-0.904,0.076,1.6076,0.0631,49
116.0524,1.1567,-0.8393,1.6627,1.19,-0.904,0.076,1.5884,0.0586,48
116.1524,1.1586,-0.8569,1.6733,1.19,-0.904,0.076,1.5983,0.0611,47
116.2524,1.1654,-0.8511,1.6808,1.19,-0.904,0.076,1.6058,0.0607,48
116.3524,1.1631,-0.8527,1.6751,1.19,-0.904,0.076,1.6002,0.059,48
116.4524,1.1543,-0.853,1.6316,1.19,-0.904,0.076,1.5568,0.0613,47
116.5524,1.16,-0.8513,1.6772,1.19,-0.904,0.076,1.6024,0.0612,48
116.6524,1.1619,-0.8614,1.6619,1.19,-0.904,0.076,1.5867,0.0642,47
116.7524,1.1553,-0.8706,1.6782,1.19,-0.904,0.076,1.603,0.0595,49
116.8524,1.1727,-0.8676,1.6621,1.19,-0.904,0.076,1.5866,0.0614,47
116.9524,1.1492,-0.8696,1.6478,1.19,-0.904,0.076,1.5727,0.0611,48
117.0524,1.172,-0.8646,1.694,1.19,-0.904,0.076,1.6185,0.064,47
117.1524,1.1692,-0.8623,1.6567,1.19,-0.904,0.076,1.5814,0.0601,48
117.2524,1.1816,-0.8493,1.694,1.19,-0.904,0.076,1.6189,0.0655,47
117.3524,1.1608,-0.8683,1.6626,1.19,-0.904,0.076,1.5873,0.0534,48
117.4524,1.1805,-0.853,1.6825,1.19,-0.904,0.076,1.6073,0.0699,47
117.5524,1.1638,-0.8763,1.6904,1.19,-0.904,0.076,1.6149,0.0651,48
117.6524,1.1618,-0.8618,1.6304,1.19,-0.904,0.076,1.5552,0.0629,48
